CUSTOMATTR15,SUMMARY,LASTOCCURRENCE,CLEARTIMESTAMP
KCPNC09,ERI-IVS FAULT,14/10/2020 10:31,14/10/2020 10:50
KCPNC09,ERI-IVS FAULT,14/10/2020 10:50,14/10/2020 10:53
KCPNC09,ERI-IVS FAULT,14/10/2020 10:53,14/10/2020 16:17
KCPNC09,ERI-IVS FAULT,14/10/2020 16:17,14/10/2020 16:18
KCPNC09,ERI-IVS FAULT,14/10/2020 16:18,14/10/2020 16:21
KCPNC09,ERI-IVS FAULT,14/10/2020 16:21,14/10/2020 18:41
TNBPR05,ERI-IVS FAULT,14/10/2020 1:55,14/10/2020 1:57
CGHTZ09,ERI-LARGE NUMBER OF COUNTERS,15/10/2020 0:55,15/10/2020 1:14
KCPNC09,ERI-LICENSE ALARM,14/10/2020 0:08,1/1/1970 6:00
KCPNC09,ERI-LICENSE ALARM,14/10/2020 0:20,1/1/1970 6:00
CGKTL01,ERI-LOSSOFSIGNAL,14/10/2020 0:23,14/10/2020 0:25
CGKTL01,ERI-LOSSOFSIGNAL,14/10/2020 0:23,14/10/2020 0:25
CXRMU45,ERI-LOSSOFSIGNAL,15/10/2020 1:50,1/1/1970 6:00
CXRMU45,ERI-LOSSOFSIGNAL,15/10/2020 1:50,1/1/1970 6:00
FNCGL06,ERI-LOSSOFSIGNAL,15/10/2020 0:14,1/1/1970 6:00
FNCGL06,ERI-LOSSOFSIGNAL,15/10/2020 0:14,1/1/1970 6:00
FNCGL06,ERI-LOSSOFSIGNAL,15/10/2020 0:14,1/1/1970 6:00
FNCGL06,ERI-LOSSOFSIGNAL,15/10/2020 0:14,1/1/1970 6:00
KCDGN11,ERI-LOSSOFSIGNAL,14/10/2020 0:04,14/10/2020 1:11
KCDGN11,ERI-LOSSOFSIGNAL,14/10/2020 0:04,14/10/2020 1:11
KCPNC09,ERI-LOSSOFSIGNAL,14/10/2020 0:07,14/10/2020 0:19
KCPNC09,ERI-LOSSOFSIGNAL,14/10/2020 0:07,14/10/2020 0:19
DHKDM36,ERI-NO CONNECTION,14/10/2020 0:09,1/1/1970 6:00
BBSDR09,ERI-NODE DISCONNECTION,14/10/2020 18:42,1/1/1970 6:00
BBSDR09,ERI-NODE DISCONNECTION,14/10/2020 18:43,1/1/1970 6:00
CGHTZ09,ERI-NODE DISCONNECTION,14/10/2020 19:00,14/10/2020 19:11
CGHTZ09,ERI-NODE DISCONNECTION,14/10/2020 19:27,14/10/2020 19:51
CGHTZ09,ERI-NODE DISCONNECTION,14/10/2020 21:22,14/10/2020 21:24
CGHTZ09,ERI-NODE DISCONNECTION,15/10/2020 1:09,15/10/2020 1:14
CGHTZ09,ERI-NODE DISCONNECTION,15/10/2020 1:20,1/1/1970 6:00
CGHTZ16,ERI-NODE DISCONNECTION,14/10/2020 19:00,14/10/2020 19:11
CGHTZ16,ERI-NODE DISCONNECTION,14/10/2020 21:23,14/10/2020 21:24
CGHTZ16,ERI-NODE DISCONNECTION,15/10/2020 0:44,15/10/2020 0:49
CGHTZ16,ERI-NODE DISCONNECTION,15/10/2020 1:11,1/1/1970 6:00
CGMIR34,ERI-NODE DISCONNECTION,14/10/2020 0:26,14/10/2020 0:32
CGMIR34,ERI-NODE DISCONNECTION,14/10/2020 1:20,14/10/2020 1:24
CGMIR34,ERI-NODE DISCONNECTION,14/10/2020 2:42,14/10/2020 2:44
CGMIR49,ERI-NODE DISCONNECTION,14/10/2020 0:24,14/10/2020 0:35
CGMIR49,ERI-NODE DISCONNECTION,14/10/2020 0:47,14/10/2020 0:52
CGMIR49,ERI-NODE DISCONNECTION,14/10/2020 1:18,14/10/2020 1:29
CGMIR49,ERI-NODE DISCONNECTION,14/10/2020 2:35,14/10/2020 2:43
CGMIR57,ERI-NODE DISCONNECTION,14/10/2020 0:21,14/10/2020 0:30
CGMIR57,ERI-NODE DISCONNECTION,14/10/2020 1:18,14/10/2020 1:29
CGMIR57,ERI-NODE DISCONNECTION,14/10/2020 2:20,14/10/2020 2:44
CGMIR74,ERI-NODE DISCONNECTION,14/10/2020 0:24,14/10/2020 0:31
CGMIR74,ERI-NODE DISCONNECTION,14/10/2020 0:47,14/10/2020 0:52
CGMIR74,ERI-NODE DISCONNECTION,14/10/2020 1:19,14/10/2020 1:24
CGMIR74,ERI-NODE DISCONNECTION,14/10/2020 2:40,14/10/2020 2:44
CGSKD81,ERI-NODE DISCONNECTION,14/10/2020 23:01,1/1/1970 6:00
CGSKD81,ERI-NODE DISCONNECTION,14/10/2020 23:04,1/1/1970 6:00
CMSDR78,ERI-NODE DISCONNECTION,14/10/2020 22:44,1/1/1970 6:00
CXRMU45,ERI-NODE DISCONNECTION,15/10/2020 2:00,1/1/1970 6:00
DHBDD44,ERI-NODE DISCONNECTION,14/10/2020 0:19,14/10/2020 4:48
DHDHR32,ERI-NODE DISCONNECTION,14/10/2020 0:22,14/10/2020 0:36
DHDHR32,ERI-NODE DISCONNECTION,14/10/2020 1:46,14/10/2020 1:57
DHDHR32,ERI-NODE DISCONNECTION,14/10/2020 8:57,14/10/2020 12:19
DHDHR32,ERI-NODE DISCONNECTION,14/10/2020 14:47,14/10/2020 14:51
DHDHR32,ERI-NODE DISCONNECTION,14/10/2020 22:35,14/10/2020 22:51
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 0:03,14/10/2020 9:43
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 9:57,14/10/2020 10:25
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 14:51,14/10/2020 14:56
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 15:19,14/10/2020 15:24
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 15:48,14/10/2020 15:55
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 16:40,14/10/2020 16:43
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 17:08,14/10/2020 17:14
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 17:34,14/10/2020 17:41
DHKDM36,ERI-NODE DISCONNECTION,14/10/2020 18:28,14/10/2020 18:31
FNCGL06,ERI-NODE DISCONNECTION,15/10/2020 0:19,1/1/1970 6:00
KCDGN11,ERI-NODE DISCONNECTION,14/10/2020 0:13,14/10/2020 1:13
KCPNC09,ERI-NODE DISCONNECTION,14/10/2020 0:09,14/10/2020 0:19
KCPNC09,ERI-NODE DISCONNECTION,14/10/2020 0:10,14/10/2020 0:21
TNBPR05,ERI-NODE DISCONNECTION,14/10/2020 0:19,14/10/2020 1:50
CGHTZ16,ERI-NODE GROUP SYNC LOSS OF ALL SOCC,14/10/2020 4:41,14/10/2020 4:42
CGHTZ16,ERI-NODE GROUP SYNC LOSS OF ALL SOCC,14/10/2020 21:27,14/10/2020 21:28
DHKDM36,ERI-OML FAULT,14/10/2020 10:24,14/10/2020 10:26
DHKDM36,ERI-OML FAULT,14/10/2020 10:27,14/10/2020 10:28
KCDGN11,ERI-OML FAULT,14/10/2020 1:15,14/10/2020 1:16
KCDGN11,ERI-OML FAULT,14/10/2020 1:15,14/10/2020 1:17
KCDGN11,ERI-OML FAULT,14/10/2020 1:15,14/10/2020 1:16
KCDGN11,ERI-OML FAULT,14/10/2020 1:15,14/10/2020 1:17
